"Buyer","Project","SWBS","Cont Supp","Item","LinkedSPN","Description","Original SMOS  Qty","Remaining SMOS  Qty","In Yard Due Date","Lead time","Planned Order Date","UOM","Cust Item On Hand","Cust Item On Order","Cust Item Shortage","On Hold","Entered On Date","Last Mod Date","Last Price","Expected Amount","Compare To Project","Most Recent Order Date"
"8044","471","551","      ","551-02-M0007-L50","-L50","CERTIFICATES, CONSTRUCTION  ","1","0","11/08/2013","60","09/09/2013"," LO   ","0","1","1"," No     ","06/06/2012","08/25/2017","0","0","481","05/12/2016"
"8044","471","551","      ","551-02-M0011-L50","-L50","CERTIFICATES, CONSTRUCTION  ","1","0","11/08/2013","60","09/09/2013"," LO   ","0","1","1","        ","08/05/2014","08/25/2017","0","0","481","05/12/2016"
"8044","471","551","      ","551-02-M0012-L50","-L50","CERTIFICATES, CONSTRUCTION  ","1","0","11/08/2013","60","09/09/2013"," LO   ","0","1","1","        ","08/05/2014","08/25/2017","0","0","481","05/12/2016"
"8044","471","555","      ","555-02-S0001-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","0","09/08/2013","60","07/10/2013"," EA   ","0","1","1"," No     ","05/01/2014","08/25/2017","0","0","481","10/21/2015"
"8044","471","555","      ","555-02-S0002-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","0","09/08/2013","60","07/10/2013"," EA   ","0","1","1"," No     ","05/01/2014","08/25/2017","0","0","481","04/26/2016"
"8044","471","555","      ","555-07-17D13-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","0","09/01/2014","60","07/03/2014"," EA   ","0","1","1"," No     ","01/07/2016","08/25/2017","0","0","481","12/31/2015"
"8044","471","555","      ","555-07-17D13-L31","-L31","CERTIFICATE, CALIBRATABLE   ","1","0","09/01/2014","60","07/03/2014"," EA   ","0","1","1"," No     ","01/07/2016","08/25/2017","0","0","481","12/31/2015"
"8044","471","555","      ","555-07-S0001-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","0","07/21/2013","60","05/22/2013"," EA   ","0","1","1"," No     ","05/01/2014","08/25/2017","0","0","479","10/21/2015"
"8044","471","555","      ","555-07-S0002-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","0","02/09/2014","60","12/11/2013"," EA   ","0","1","1"," No     ","05/01/2014","08/25/2017","0","0","            ",""
"8044","471","555","      ","555-07-V0013-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","0","02/02/2014","60","12/04/2013"," EA   ","0","1","1"," No     ","05/01/2014","08/25/2017","0","0","            ",""
"8044","471","593","      ","593-01-E0001-L31","-L31","CERTIFICATE, CALIBRATABLE   ","1","0","11/25/2013","60","09/26/2013"," EA   ","0","1","1"," No     ","03/11/2016","08/25/2017","0","0","403","04/22/2005"
"8044","471","593","      ","593-02-E0001-L31","-L31","CERTIFICATE, CALIBRATABLE   ","1","0","03/28/2014","60","01/27/2014"," EA   ","0","1","1"," No     ","03/11/2016","08/25/2017","0","0","483","07/19/2016"
"8044","471","593","      ","593-02-E0002-L31","-L31","CERTIFICATE, CALIBRATABLE   ","1","0","01/06/2014","60","11/07/2013"," EA   ","0","1","1"," No     ","03/11/2016","08/25/2017","0","0","481","07/19/2016"
"8044","471","593","      ","593-02-S0001-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","0","09/18/2013","60","07/20/2013"," EA   ","0","1","1"," No     ","05/30/2012","08/25/2017","0","0","477","05/29/2015"
"8044","471","593","      ","593-02-S0004-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","0","01/05/2014","60","11/06/2013"," EA   ","0","1","1"," No     ","05/30/2012","08/25/2017","0","0","477","05/15/2015"
"8044","471","593","      ","593-02-S0005-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","0","08/28/2013","60","06/29/2013"," EA   ","0","1","1"," No     ","05/30/2012","08/25/2017","0","0","481","11/12/2015"
"8044","471","593","      ","593-02-VAS01-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","0","09/08/2013","60","07/10/2013"," EA   ","0","1","1"," No     ","07/10/2012","08/25/2017","0","0","477","06/09/2015"
"8044","471","613","      ","613-01-00022-801","701500-000000011","CERT OF INSPECTION (MILL TES","1","0","06/07/2013","123","02/04/2013"," EA   ","0","1","1"," No     ","12/15/2015","08/25/2017","0","0","            ",""
"8044","471","625","      ","625-01-00001-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","0","04/17/2014","60","02/16/2014"," EA   ","0","1","1"," No     ","05/23/2012","08/25/2017","0","0","477","08/05/2015"
"8044","471","625","      ","625-01-00001-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","0","04/17/2014","60","02/16/2014"," EA   ","0","1","1"," No     ","05/23/2012","08/25/2017","0","0","477","08/05/2015"
"8044","471","625","      ","625-01-00002-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","0","08/11/2014","60","06/12/2014"," EA   ","0","1","1"," No     ","05/23/2012","08/25/2017","0","0","477","08/05/2015"
"8044","471","625","      ","625-01-0005P-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","0","04/17/2014","60","02/16/2014"," EA   ","0","1","1"," No     ","05/23/2012","08/25/2017","0","0","477","08/05/2015"
"8044","471","625","      ","625-01-0005S-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","0","04/17/2014","60","02/16/2014"," EA   ","0","1","1"," No     ","05/23/2012","08/25/2017","0","0","477","08/05/2015"
"8044","471","664","      ","664-02-00025-L12","-L12","LIST, CALIBRATABLE COMPONENT","1","0","06/07/2013","60","04/08/2013"," EA   ","0","1","1"," No     ","11/04/2014","08/25/2017","0","0","477","09/22/2015"
"8045","471","110","      ","11-13E400T12","11-13E400T12","PLATE, 2 1/2"" STEEL ABS GRAD","1","0","06/07/2013","14","05/24/2013"," EA   ","0","1","1"," No     ","04/26/2013","08/25/2017","4131.12","4131.12","481","09/26/2016"
"8045","471","110","      ","11-13M050T40","11-13M050T40","PLATE, 5MM X 96"" X 40', STEE","52","0","06/07/2013","180","12/09/2012"," EA   ","0","3","3"," No     ","05/01/2012","08/25/2017","1446.75","4340.25","            ",""
"8045","471","110","      ","11-13M055T40","11-13M055T40","PLATE, 5.5MM X 96"" X 40', ST","15","2","06/07/2013","180","12/09/2012"," EA   ","0","0","2"," No     ","05/01/2012","08/25/2017","1422.08","2844.16","            ",""
"8045","471","110","      ","11-13M060T40","11-13M060T40","PLATE, 6MM X 96"" X 40', STEE","18","0","06/07/2013","180","12/09/2012"," EA   ","0","8","8"," No     ","05/01/2012","08/25/2017","1705.57","13644.56","            ",""
"8045","471","110","      ","11-13M065T40","11-13M065T40","PLATE, 6.5MM X 96"" X 40', ST","27","0","06/07/2013","180","12/09/2012"," EA   ","0","1","1"," No     ","05/01/2012","08/25/2017","1847.56","1847.56","            ",""
"8045","471","110","      ","11-13M080T40","11-13M080T40","PLATE, 8MM X 96"" X 40', STEE","12","0","06/07/2013","180","12/09/2012"," EA   ","0","4","4"," No     ","05/01/2012","08/25/2017","2027.13","8108.52","            ",""
"8045","471","110","      ","11-13M110T40","11-13M110T40","PLATE, 11MM X 96"" X 40', STE","13","0","06/07/2013","180","12/09/2012"," EA   ","0","2","2"," No     ","05/01/2012","08/25/2017","2730.47","5460.94","            ",""
"8045","471","110","      ","11-13M130T40","11-13M130T40","PLATE, 13MM X 96"" X 40', STE","4","2","06/07/2013","180","12/09/2012"," EA   ","0","0","2"," No     ","05/01/2012","08/25/2017","3226.96","6453.92","            ",""
"8045","471","110","      ","11-13M140T40","11-13M140T40","PLATE, 14MM X 96"" X 40', STE","1","1","06/07/2013","180","12/09/2012"," EA   ","0","0","1"," No     ","05/01/2012","08/25/2017","3475.45","3475.45","            ",""
"8045","471","110","      ","11-13M145T40","11-13M145T40","PLATE, 14.5MM X 96"" X 40', S","3","2","06/07/2013","180","12/09/2012"," EA   ","0","0","2"," No     ","05/01/2012","08/25/2017","3599.45","7198.9","            ",""
"8045","471","110","      ","11-13M160T40","11-13M160T40","PLATE, 16MM X 96"" X 40', STE","5","5","06/07/2013","180","12/09/2012"," EA   ","0","0","5"," No     ","05/01/2012","08/25/2017","3971.46","19857.3","            ",""
"8045","471","110","      ","11-13M250T40","11-13M250T40","PLATE, 25MM X 96"" X 40', STE","9","2","06/07/2013","180","12/09/2012"," EA   ","0","0","2"," No     ","05/01/2012","08/25/2017","6205.92","12411.84","            ",""
"8045","471","110","      ","11-13M320T40","11-13M320T40","PLATE, 32MM X 96"" X 40', STE","7","3","06/07/2013","180","12/09/2012"," EA   ","0","0","3"," No     ","05/01/2012","08/25/2017","8108.52","24325.56","            ",""
"8045","471","110","      ","11-14M050T40","11-14M050T40","PLATE, 5MM (8.04#) X 96"" X 4","14","8","06/07/2013","180","12/09/2012"," EA   ","0","0","8"," No     ","05/01/2012","08/25/2017","3473.55","27788.4","            ",""
"8045","471","110","      ","11-14M055T40","11-14M055T40","PLATE, 5.5MM(8.84#) X 96"" X ","13","0","06/07/2013","180","12/09/2012"," EA   ","0","5","5"," No     ","05/01/2012","08/25/2017","3820.5","19102.5","            ",""
"8045","471","110","      ","11-14M060T40","11-14M060T40","PLATE, 6MM(9.65#) X 96"" X 40","16","1","06/07/2013","180","12/09/2012"," EA   ","0","0","1"," No     ","05/01/2012","08/25/2017","4074.84","4074.84","            ",""
"8045","471","110","      ","11-14M065T40","11-14M065T40","PLATE, 6.5MM(10.45#) X 96"" X","11","1","06/07/2013","180","12/09/2012"," EA   ","0","0","1"," No     ","05/01/2012","08/25/2017","4414.08","4414.08","            ",""
"8045","471","110","      ","11-14M070T40","11-14M070T40","PLATE, 7MM(11.26#) X 96"" X 4","12","1","06/07/2013","180","12/09/2012"," EA   ","0","1","2"," No     ","05/01/2012","08/25/2017","5131.43","10262.86","            ",""
"8045","471","110","      ","11-14M075T40","11-14M075T40","PLATE, 7.5MM(12.06#) X 96"" X","14","6","06/07/2013","180","12/09/2012"," EA   ","0","0","6"," No     ","05/01/2012","08/25/2017","5093.88","30563.28","            ",""
"8045","471","110","      ","11-14M080T40","11-14M080T40","PLATE, 8MM(12.86#) X 96"" X 4","33","2","06/07/2013","180","12/09/2012"," EA   ","0","1","3"," No     ","05/01/2012","08/25/2017","5433.12","16299.36","            ",""
"8045","471","110","      ","11-14M085T40","11-14M085T40","PLATE, 8.5MM(13.67#) X 96"" X","19","0","06/07/2013","180","12/09/2012"," EA   ","0","1","1"," No     ","05/01/2012","08/25/2017","5466.25","5466.25","            ",""
"8045","471","110","      ","11-14M125T40","11-14M125T40","PLATE, 12.5MM(20.1#) X 96"" X","10","2","06/07/2013","180","12/09/2012"," EA   ","0","0","2"," No     ","05/01/2012","08/25/2017","8906.94","17813.88","            ",""
"8045","471","110","      ","11-14M130T40","11-14M130T40","PLATE, 13MM(20.9#) X 96"" X 4","5","2","06/07/2013","180","12/09/2012"," EA   ","0","0","2"," No     ","05/01/2012","08/25/2017","558.1","1116.2","            ",""
"8045","471","110","      ","11-14M150T40","11-14M150T40","PLATE, 15MM(24.12#) X 96"" X ","5","5","06/07/2013","180","12/09/2012"," EA   ","0","0","5"," No     ","05/01/2012","08/25/2017","10688.05","53440.25","            ",""
"8045","471","110","      ","11-14M200T40","11-14M200T40","PLATE, 20MM(32.16#) X 96"" X ","1","1","06/07/2013","180","12/09/2012"," EA   ","0","1","2"," No     ","05/01/2012","08/25/2017","12605.25","25210.5","            ",""
"8045","471","110","      ","11-14M250T40","11-14M250T40","PLATE, 25MM(40.2#) X 96"" X 4","5","0","06/07/2013","180","12/09/2012"," EA   ","0","3","3"," No     ","05/01/2012","08/25/2017","18328.35","54985.05","            ",""
"8045","471","110","      ","11-15M048T40","11-15M048T40","PLATE, 4.77MM X 96"" X 40', S","6","6","06/07/2013","180","12/09/2012"," EA   ","0","0","6"," No     ","05/01/2012","08/25/2017","1478.54","8871.24","            ",""
"8045","471","110","      ","11-15M055T40","11-15M055T40","PLATE, 5.5MM X 96"" X 40', ST","39","0","06/07/2013","180","12/09/2012"," EA   ","0","10","10"," No     ","05/01/2012","08/25/2017","1874.88","18748.8","            ",""
"8045","471","110","      ","11-15M060T40","11-15M060T40","PLATE, 6MM X 96"" X 40', STEE","21","0","06/07/2013","180","12/09/2012"," EA   ","0","4","4"," No     ","05/01/2012","08/25/2017","1705.57","6822.28","            ",""
"8045","471","110","      ","11-15M075T40","11-15M075T40","PLATE, 7.5MM X 96"" X 40', ST","16","7","06/07/2013","180","12/09/2012"," EA   ","0","0","7"," No     ","05/01/2012","08/25/2017","2093.51","14654.57","            ",""
"8045","471","110","      ","11-15M080T40","11-15M080T40","PLATE, 8MM X 96"" X 40', STEE","14","2","06/07/2013","180","12/09/2012"," EA   ","0","0","2"," No     ","05/01/2012","08/25/2017","2191.77","4383.54","            ",""
"8045","471","110","      ","11-15M090T40","11-15M090T40","PLATE, 9MM X 96"" X 40', STEE","10","4","06/07/2013","180","12/09/2012"," EA   ","0","0","4"," No     ","05/01/2012","08/25/2017","2465.48","9861.92","            ",""
"8045","471","110","      ","11-15M095T40","11-15M095T40","PLATE, 9.5MM X 96"" X 40', ST","7","0","06/07/2013","90","03/09/2013"," EA   ","0","2","2"," No     ","05/01/2012","08/25/2017","2602.86","5205.72","            ",""
"8045","471","110","      ","11-15M100T40","11-15M100T40","PLATE, 10MM X 8' X 40', STEE","3","1","06/07/2013","90","03/09/2013"," EA   ","0","0","1"," No     ","05/01/2012","08/25/2017","3151.31","3151.31","            ",""
"8045","471","110","      ","11-15M120T40","11-15M120T40","PLATE, 12MM X 96"" X 40', STE","19","0","06/07/2013","180","12/09/2012"," EA   ","0","8","8"," No     ","05/01/2012","08/25/2017","3781.58","30252.64","            ",""
"8045","471","110","      ","11-22E020K20","11-22E020K20","PLATE, 11 GAUGE X 60"" X 20',","27","0","06/07/2013","123","02/04/2013"," EA   ","0","4","4"," No     ","05/01/2012","08/25/2017","214.75","859","            ",""
"8045","471","150","      ","11-32M050T20","11-32M050T20","PLATE, .194(5MM) X 96"" X 20'","5","1","06/07/2013","90","03/09/2013"," EA   ","0","0","1"," No     ","03/21/2012","08/25/2017","1560","1560","            ",""
"8045","471","150","      ","11-32M095T20","11-32M095T20","PLATE, 0.374""(9.5MM) X 96"" X","3","3","06/07/2013","0","06/07/2013"," EA   ","0","0","3"," No     ","03/21/2012","08/25/2017","2968","8904","            ",""
"8045","471","150","      ","11-32M110T20","11-32M110T20","PLATE, .433(11MM) X 96"" X 20","3","1","06/07/2013","168","12/21/2012"," EA   ","0","0","1"," No     ","03/21/2012","08/25/2017","3434.4","3434.4","            ",""
"8045","471","150","      ","11-32M130T20","11-32M130T20","PLATE, 13MM x 8'-0"" x 20'-0""","1","1","06/07/2013","90","03/09/2013"," EA   ","0","0","1"," No     ","03/26/2012","08/25/2017","5688","5688","            ",""
"8045","471","150","      ","11-32M190T20","11-32M190T20","PLATE, .748(19MM) X 96"" X 20","1","1","06/07/2013","168","12/21/2012"," EA   ","0","0","1"," No     ","03/26/2012","08/25/2017","9840","9840","            ",""
"8045","471","150","      ","11-33M150T20","11-33M150T20","PLATE, .591(15MM) X 96"" X 20","18","1","06/07/2013","168","12/21/2012"," EA   ","0","0","1"," No     ","03/21/2012","08/25/2017","3395.2","3395.2","            ",""
"8045","471","150","      ","11-33M250T20","11-33M250T20","PLATE, 1"" X 8' X 20', ALUMIN","3","0","06/07/2013","180","12/09/2012"," EA   ","0","3","3"," No     ","06/01/2012","08/25/2017","5689.96","17069.88","            ",""
"8045","471","110","      ","110-00-00001","SRV521-012100001","SERVICES FOR ABS TO CERTIFY ","1","0","06/07/2013","21","05/17/2013"," EA   ","0","1","1"," No     ","04/09/2012","08/25/2017","1","1","483","02/10/2017"
"8045","471","110","      ","110-00-00003","SRV521-031500001","SURCHARGE FOR HSLA-80 AND HY","1","0","06/07/2013","20","05/18/2013"," LO   ","0","1","1"," No     ","06/01/2012","08/25/2017","1","1","485","08/27/2017"
"8045","471","110","      ","110-00-00087","110101-000000004","FLATBAR, 5"" X 3/4"" X 20',   ","1","0","06/07/2013","240","10/10/2012"," EA   ","0","1","1"," No     ","08/06/2012","08/25/2017","186.02","186.02","            ",""
"8045","471","110","      ","110-00-00087","110101-000000004","FLATBAR, 5"" X 3/4"" X 20',   ","1","0","06/07/2013","240","10/10/2012"," EA   ","0","1","1"," No     ","08/06/2012","08/25/2017","186.02","186.02","            ",""
"8045","471","110","      ","110-00-0S009","16-16M0300240","TEE MT 3 X 2.2 LB X 40', ABS","280","0","06/07/2013","123","02/04/2013"," EA   ","0","51.8","19.8"," No     ","06/01/2012","08/25/2017","0","0","            ",""
"8045","471","150","      ","150-00-00004","13-3310100220","ANGLE, ALUMINUM             ","21","0","06/07/2013","240","10/10/2012"," EA   ","0","1","1"," No     ","08/29/2012","08/25/2017","34","34","            ",""
"8045","471","150","      ","150-00-00005","11-33M127N12","PLATE, ALUMINUM             ","2","0","06/07/2013","180","12/09/2012"," EA   ","0","1","1"," No     ","08/29/2012","08/25/2017","1324.94","1324.94","            ",""
"8045","471","150","      ","150-03-D3SD1","SRV521-030300323","SRVC TO ASSEMBLE ALUM FND   ","1","0","03/21/2014","123","11/18/2013"," LO   ","0","1","1"," No     ","05/01/2014","08/25/2017","0","0","            ",""
"8045","471","167","      ","167-05-00001","110102-000000007","ROUND BAR, 3/8"", SSTL       ","24","0","06/07/2013","240","10/10/2012"," LF   ","0","12","12"," No     ","11/27/2013","08/25/2017","0.75","9","            ",""
"8045","471","259","      ","259-05-00466","501309-000000001","TUBE, SQUARE, 6"" X 6"", 0.250","35","-5","06/07/2013","56","04/12/2013"," LF   ","0","15","10"," No     ","03/03/2011","08/25/2017","22.62","226.2","            ",""
"8045","471","259","      ","259-05-00469","501309-000000002","TUBE, SQUARE, WELDED, 4"" X 4","30","30","06/07/2013","56","04/12/2013"," LF   ","20","0","10"," No     ","03/03/2011","08/25/2017","94.35","943.5","            ",""
"8045","471","259","      ","259-05-00547","501309-000000003","TUBE, SQUARE, 3"" X 3""       ","23.3","23.3","06/07/2013","30","05/08/2013"," LF   ","0","0","23.3"," No     ","03/03/2011","08/25/2017","5","116.5","            ",""
"8045","471","259","      ","259-05-00S03","11-95E040G08","PLATE, INCONEL GR. 625, .25""","1","0","05/01/2014","56","03/06/2014"," EA   ","0","1","1"," No     ","05/27/2014","08/25/2017","0","0","485","04/26/2017"
"8045","471","259","      ","259-05-22501","100401300601-001","PLATE, 3/8"", 4'X8', GR DH36 ","1","0","08/08/2013","180","02/09/2013"," EA   ","0","1","1"," No     ","06/20/2017","08/25/2017","0","0","            ",""
"8045","471","259","      ","259-05-22503","100101240601-001","SHEET, 1/8"" THK, ABS GR DH36","0.25","0","08/08/2013","180","02/09/2013"," EA   ","0","0.2","0.2"," No     ","06/21/2017","08/25/2017","0","0","            ",""
"8045","471","259","      ","259-05-22506","100401280601-001","PLATE, 1/4"" THK, STL, PL, DH","0.5","0","10/30/2013","180","05/03/2013"," EA   ","0","0.5","0.5"," No     ","06/20/2017","08/25/2017","0","0","            ",""
"8045","471","259","      ","259-07-00S01","11-45E060G08","PLATE, CRES 321, 3/8""THK    ","5","0","08/08/2013","20","07/19/2013"," EA   ","0","2","2"," No     ","03/08/2011","08/25/2017","1380","2760","            ",""
"8045","471","505","      ","505-01-00002","670706080000-Z03","SHIELD SPRAY, SILICONE COATE","41","0","06/07/2013","35","05/03/2013"," EA   ","26","1","1"," No     ","06/04/2012","08/25/2017","175","175","            ",""
"8045","471","505","      ","505-01-00003","670706080000-Z04","SPRAY SHIELD - SILICONE COAT","23","0","06/07/2013","35","05/03/2013"," EA   ","0","2","2"," No     ","06/04/2012","08/25/2017","217","434","            ",""
"8045","471","505","      ","505-01-00116","11-13M080A01","PLATE, 8MM X 305MM X 305MM,S","2","0","11/15/2013","240","03/20/2013"," EA   ","0","2","2"," No     ","06/13/2017","08/25/2017","18015","36030","650","03/21/2014"
"8045","471","505","      ","505-01-00501","670706080000-Z05","SILICONE COATED FIBERGLASS O","6","0","06/07/2013","35","05/03/2013"," EA   ","3","1","1"," No     ","06/04/2012","08/25/2017","245","245","            ",""
"8045","471","622","      ","622-01-0021A","651127-000000002","GRATING, 1"" X 3/16"",  ALUMIN","354","0","05/15/2014","120","01/15/2014"," SF   ","144","24","24"," No     ","05/11/2015","08/25/2017","10.1088","242.6112","            ",""
"8045","471","637","      ","637-03-00013","100103-000000014","SHEET, ALUMINUM             ","26","4","06/07/2013","180","12/09/2012"," EA   ","0","2","6"," No     ","08/29/2012","08/25/2017","311.5","1869","            ",""
"8045","471","637","      ","637-03-00022","10-42GA12G08","SHEET, 4'X 8', 12 GA, SST 31","1","0","12/20/2013","90","09/21/2013"," EA   ","0","1","1"," Yes    ","06/29/2012","08/25/2017","322.89","322.89","477","09/16/2015"
"8045","471","664","      ","664-01-00043","100103-000000001","SHEET, AL, 1/8"" X 48"" X 120""","0.1","0.1","06/11/2013","180","12/13/2012"," EA   ","0","0","0.1"," No     ","04/17/2017","08/25/2017","0","0","            ",""
"8045","471","671","      ","671-97-00046","100403265714-001","PLATE, 3/16"", AL 5456-H116  ","11","0","03/21/2014","180","09/22/2013"," SF   ","0","11","11"," No     ","10/06/2016","08/25/2017","468","5148","450","11/12/2010"
"8045","471","986","      ","986-01-TP016","580000-000000008","BELLOW ALIGN SP0OL, 1-1/2"", ","4","0","07/15/2013","123","03/14/2013"," EA   ","0","4","4"," No     ","02/11/2016","08/25/2017","0","0","            ",""
"8045","471","986","      ","986-01-TP017","580000-000000001","BELLOW ALIGN SP0OL, 3"", ALUM","2","0","07/15/2013","123","03/14/2013"," EA   ","0","2","2"," No     ","02/11/2016","08/25/2017","0","0","            ",""
"8045","471","986","      ","986-01-TP018","580000-000000002","BELLOW ALIGN SP0OL, 4"", ALUM","2","0","07/29/2013","123","03/28/2013"," EA   ","0","2","2"," No     ","02/11/2016","08/25/2017","0","0","            ",""
"8045","471","986","      ","986-01-TP019","580000-000000003","BELLOW ALIGN SP0OL, 5"", ALUM","4","0","07/15/2013","123","03/14/2013"," EA   ","0","4","4"," No     ","02/11/2016","08/25/2017","0","0","            ",""
"8045","471","986","      ","986-01-TP020","580000-000000004","BELLOW ALIGN SP0OL, 8"", ALUM","6","0","07/15/2013","123","03/14/2013"," EA   ","0","6","6"," No     ","02/11/2016","08/25/2017","0","0","            ",""
"8045","471","995","      ","995-01-00012","110401-000000003","STRUCTURAL TUBING, SQUARE,  ","1","0","06/07/2013","123","02/04/2013"," EA   ","0","1","1"," No     ","05/23/2012","08/25/2017","830.96","830.96","481","02/25/2016"
"8045","471","110","      ","12-16E0402520","12-16E0402520","BAR, FLAT, 2-1/2"" X 1/4"" X 2","299.4","0","06/07/2013","123","02/04/2013"," EA   ","0","9.4","9.4"," No     ","06/01/2012","08/25/2017","53.5","502.9","            ",""
"8045","471","110","      ","12-16E0405020","12-16E0405020","FLATBAR, 5"" x 1/4"" x 20', AB","2","0","06/07/2013","123","02/04/2013"," EA   ","0","2","2"," Yes    ","06/28/2012","08/25/2017","65.83","131.66","483","04/12/2017"
"8045","471","110","      ","12-16E0804020","12-16E0804020","FLAT BAR, 4"" X 1/2"" X 20'   ","3","3","06/07/2013","240","10/10/2012"," EA   ","1","0","2"," No     ","08/06/2012","08/25/2017","99.21","198.42","            ",""
"8045","471","110","      ","12-16E0805020","12-16E0805020","FLAT BAR, 5"" X 1/2"" X 20'   ","2","2","06/07/2013","240","10/10/2012"," EA   ","0","0","2"," No     ","08/06/2012","08/25/2017","124.02","248.04","            ",""
"8045","471","150","      ","12-33E0406025","12-33E0406025","FLATBAR, 6"" x 1/4"" ALUM     ","1","0","06/07/2013","123","02/04/2013"," EA   ","0","1","1"," Yes    ","06/28/2012","08/25/2017","750","750","483","05/15/2017"
"8045","471","110","      ","13-1615150320","13-1615150320","ANGLE, 3/16"" X 1-1/2"" X 1-1/","5.4","1.4","06/07/2013","90","03/09/2013"," EA   ","2","0","0.4"," No     ","06/01/2012","08/25/2017","45","18","            ",""
"8045","471","110","      ","13-1620200220","13-1620200220","ANGLE, 2"" X 2"" X 1/8"" X 20',","4","1","06/07/2013","120","02/07/2013"," EA   ","0","1","2"," No     ","06/01/2012","08/25/2017","24","48","            ",""
"8045","471","110","      ","13-1620200320","13-1620200320","ANGLE, 2"" X 2"" X 3/16"" X 20'","202","0","06/07/2013","123","02/04/2013"," EA   ","0","23","21"," No     ","06/01/2012","08/25/2017","38.53","809.13","            ",""
"8045","471","110","      ","13-1620200420","13-1620200420","ANGLE, 2"" X 2"" X 1/4"" X 20',","130.8","2","06/07/2013","123","02/04/2013"," EA   ","1","28.8","30.8"," No     ","06/01/2012","08/25/2017","35.15","1082.62","            ",""
"8045","471","110","      ","13-1625250320","13-1625250320","ANGLE, 2 1/2"" X 2 1/2"" X 3/1","64.9","4.9","06/07/2013","90","03/09/2013"," EA   ","0","0","4.9"," No     ","06/01/2012","08/25/2017","42.5","208.25","            ",""
"8045","471","110","      ","13-1625250340","13-1625250340","ANGLE, 2 1/2"" X 2 1/2"" X 3/1","1.6","0","06/07/2013","123","02/04/2013"," EA   ","0","0.6","0.6"," No     ","10/16/2015","08/25/2017","158.35","95.01","475","09/17/2014"
"8045","471","110","      ","13-1625250440","13-1625250440","ANGLE, 2-1/2"" X 2-1/2"" X 1/4","3","0","06/07/2013","240","10/10/2012"," EA   ","0","1","1"," No     ","06/01/2012","08/25/2017","139.5","139.5","            ",""
"8045","471","110","      ","13-1625250520","13-1625250520","ANGLE, 2 1/2"" X 2 1/2"" X 5/1","2","0","06/07/2013","123","02/04/2013"," EA   ","0","2","2"," No     ","06/12/2015","08/25/2017","156.4","312.8","485","06/19/2017"
"8045","471","110","      ","13-1630200320","13-1630200320","ANGLE, 3"" X 2"" X 3/16"" X 20'","53","4","06/07/2013","123","02/04/2013"," EA   ","0","7","10"," No     ","06/01/2012","08/25/2017","52.18","521.8","            ",""
"8045","471","110","      ","13-1630200420","13-1630200420","ANGLE, 3"" X 2"" X 1/4"" X 20',","53","2","06/07/2013","90","03/09/2013"," EA   ","7","7","7"," No     ","06/01/2012","08/25/2017","70.48","493.36","            ",""
"8045","471","110","      ","13-1630300620","13-1630300620","ANGLE, 3"" X 3"" X 3/8"" X 20',","40","-9","06/07/2013","123","02/04/2013"," EA   ","1","11","2"," No     ","06/03/2012","08/25/2017","122.33","244.66","            ",""
"8045","471","110","      ","13-1640300420","13-1640300420","ANGLE, 4"" X 3"" X 1/4"" X  20'","40","2","06/07/2013","123","02/04/2013"," EA   ","0","3","2"," No     ","06/03/2012","08/25/2017","98.54","197.08","            ",""
"8045","471","110","      ","13-1640400420","13-1640400420","ANGLE, 4"" X 4"" X 1/4"" X ANGL","4","1","06/07/2013","240","10/10/2012"," EA   ","1","2","3"," No     ","08/06/2012","08/25/2017","112.13","336.39","            ",""
"8045","471","110","      ","13-1640400620","13-1640400620","ANGLE, 4"" X 4"" X 3/8"" X 20',","2","0","06/07/2013","123","02/04/2013"," EA   ","0","1","1"," No     ","06/03/2012","08/25/2017","166.5","166.5","            ",""
"8045","471","110","      ","13-1640400820","13-1640400820","ANGLE, 4"" X 4"" X 1/2"" X 20',","12","0","06/07/2013","123","02/04/2013"," EA   ","1","3","3"," No     ","06/03/2012","08/25/2017","228","684","            ",""
"8045","471","110","      ","13-1660350520","13-1660350520","ANGLE, 6"" X 3-1/2"" X 5/16"" X","3","0","06/07/2013","240","10/10/2012"," EA   ","1","1","1"," No     ","02/26/2013","08/25/2017","166.58","166.58","            ",""
"8045","471","150","      ","13-3320200325","13-3320200325","ANGLE, 2"" X 2"" X 3/16"" X 25'","15","0","06/07/2013","90","03/09/2013"," EA   ","0","1","1"," No     ","06/03/2012","08/25/2017","73.75","73.75","            ",""
