"Buyer","Project","SWBS","Cont Supp","Item","LinkedSPN","Description","Original SMOS  Qty","Remaining SMOS  Qty","In Yard Due Date","Lead time","Planned Order Date","UOM","Cust Item On Hand","Cust Item On Order","Cust Item Shortage","On Hold","Entered On Date","Last Mod Date","Last Price","Expected Amount"
"8043","475","573","      ","573-01-00002-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","1","04/25/2016","60","02/25/2016"," EA   ","0","0","1"," No     ","06/05/2013","05/29/2017","0","0"
"8043","475","573","      ","573-01-00002-L50","-L50","CERTIFICATES, CONSTRUCTION  ","1","1","04/25/2016","60","02/25/2016"," LO   ","0","0","1"," No     ","06/05/2013","05/29/2017","0","0"
"8043","475","573","      ","573-01-00002-L51","-L51","DATA, FOR WEIGHT CRITICAL IT","1","1","04/25/2016","60","02/25/2016"," EA   ","0","0","1"," No     ","06/12/2015","05/29/2017","0","0"
"8043","475","573","      ","573-01-00017-L06","-L06","REPORT, IN-PLANT TEST       ","1","1","03/31/2016","60","01/31/2016"," LO   ","0","0","1"," No     ","06/12/2015","05/29/2017","0","0"
"8043","475","573","      ","573-01-00017-L50","-L50","CERTIFICATES, CONSTRUCTION  ","1","1","03/31/2016","60","01/31/2016"," LO   ","0","0","1"," No     ","06/12/2015","05/29/2017","0","0"
"8045","475","573","      ","573-01-00008","231900-000000002","TWIST LOCK STACK DOUBLE CONE","70","16","03/31/2016","45","02/15/2016"," EA   ","54","0","16"," No     ","12/12/2013","05/29/2017","26","416"
"8019","475","581","      ","581-01-00003-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","0","06/15/2016","60","04/16/2016"," EA   ","0","1","1"," No     ","11/26/2013","05/29/2017","0","0"
"8019","475","581","      ","581-01-00004-L11","-L11","CERTIFICATES, REGULATORY BOD","1","0","06/15/2016","60","04/16/2016"," LO   ","0","1","1"," No     ","05/15/2014","05/29/2017","0","0"
"8019","475","581","      ","581-01-00005-L11","-L11","CERTIFICATES, REGULATORY BOD","1","0","06/15/2016","60","04/16/2016"," LO   ","0","1","1"," No     ","05/15/2014","05/29/2017","0","0"
"8019","475","581","      ","581-01-00013-L11","-L11","CERTIFICATES, REGULATORY BOD","1","0","06/15/2016","60","04/16/2016"," LO   ","0","1","1"," No     ","05/15/2014","05/29/2017","0","0"
"8019","475","581","      ","581-01-00020-L11","-L11","CERTIFICATES, REGULATORY BOD","1","0","05/16/2016","60","03/17/2016"," LO   ","0","1","1"," No     ","05/15/2014","05/29/2017","0","0"
"8024","475","581","      ","581-01-00002-L15","-L15","DATA, WEIGHT                ","1","0","06/08/2016","60","04/09/2016"," LO   ","0","1","1"," No     ","06/12/2015","05/29/2017","0","0"
"8024","475","581","      ","581-01-00002-L51","-L51","DATA, FOR WEIGHT CRITICAL IT","1","0","06/08/2016","60","04/09/2016"," EA   ","0","1","1"," No     ","06/12/2015","05/29/2017","0","0"
"8024","475","581","      ","581-01-00002-L52","-L52","TESTING, NOISE AND VIBRATION","1","0","06/08/2016","60","04/09/2016"," EA   ","0","1","1"," No     ","06/12/2015","05/29/2017","0","0"
"8043","475","581","      ","581-01-MS002","SRV524-030900018","SERVICE, MACHINING, WILDCAT ","1","1","07/14/2015","123","03/13/2015"," EA   ","0","0","1"," No     ","06/12/2015","05/29/2017","0","0"
"8044","475","581","      ","581-01-00035","500818162300-008","PIPE,STAINLESS STL,2""IPS,SCH","1","1","07/14/2015","30","06/14/2015"," LF   ","0","0","1"," No     ","11/21/2013","05/29/2017","0","0"
"8044","475","581","      ","581-01-00010-L11","-L11","CERTIFICATES, REGULATORY BOD","1","0","06/15/2016","60","04/16/2016"," LO   ","0","1","1"," No     ","05/15/2014","05/29/2017","0","0"
"8044","475","581","      ","581-01-00022-L11","-L11","CERTIFICATES, REGULATORY BOD","1","0","05/16/2016","60","03/17/2016"," LO   ","0","1","1"," No     ","05/15/2014","05/29/2017","0","0"
"8019","475","582","      ","582-01-S0001-800","700022-000000004","INSERT PLATE, 70MM, EH-36, L","1","0","06/15/2016","123","02/13/2016"," EA   ","0","1","1"," No     ","03/27/2015","05/29/2017","0","0"
"8024","475","582","      ","582-01-00105","700600-000000003","IWRC WIRE ROPE, 3/4"" 6 X 25 ","1","0","05/16/2016","30","04/16/2016"," EA   ","0","1","1"," No     ","02/10/2016","05/29/2017","0","0"
"8024","475","582","      ","582-01-00106","700600-000000008","TOWING HAWSER MESSENGER 1/2 ","1","0","05/16/2016","30","04/16/2016"," EA   ","0","1","1"," No     ","02/10/2016","05/29/2017","0","0"
"8024","475","582","      ","582-01-00107","700600-000000005","6 THRD (1/4"" DIA) X 1250' CO","1","0","05/16/2016","30","04/16/2016"," EA   ","0","1","1"," No     ","02/10/2016","05/29/2017","0","0"
"8024","475","582","      ","582-01-00108","700600-000000006","9 THRD (5/16"" DIA) X 600' CO","1","0","05/16/2016","30","04/16/2016"," EA   ","0","1","1"," No     ","02/10/2016","05/29/2017","0","0"
"8024","475","582","      ","582-01-00001-803","232600-000000003","STATION, PUSHBUTTON, JERED  ","2","0","06/08/2016","224","10/28/2015"," EA   ","0","1","1"," No     ","05/08/2013","05/29/2017","0","0"
"8024","475","582","      ","582-01-00001-804","232600-000000004","CONTROLLER, JERED #190485   ","2","0","06/08/2016","224","10/28/2015"," EA   ","0","1","1"," No     ","05/08/2013","05/29/2017","0","0"
"8024","475","582","      ","582-01-00001-805","232600-000000005","GASKET, CAPSTAN HEAD COVER  ","2","0","06/08/2016","180","12/11/2015"," EA   ","0","1","1"," No     ","05/08/2013","05/29/2017","0","0"
"8024","475","582","      ","582-01-00001-L52","-L52","TESTING, NOISE AND VIBRATION","1","0","06/08/2016","60","04/09/2016"," EA   ","0","1","1"," No     ","05/08/2013","05/29/2017","0","0"
"8019","475","583","      ","583-03-00001-L02","-L02","MANUALS, TECHNICAL, PRELIMIN","1","0","03/15/2016","60","01/15/2016"," LO   ","0","1","1"," No     ","06/07/2013","05/29/2017","0","0"
"8019","475","583","      ","583-03-00001-L22","-L22","MANUALS, TECHNICAL, FINAL   ","1","0","03/15/2016","60","01/15/2016"," LO   ","0","1","1"," No     ","06/07/2013","05/29/2017","0","0"
"8024","475","583","      ","583-01-00001-812","761900-000000016","LABEL PACKAGE, MMC 5.7M RIB ","1","1","10/15/2014","123","06/14/2014"," SE   ","0","0","1"," No     ","04/07/2015","05/29/2017","0","0"
"8024","475","583","      ","583-01-00001-L99","-L99","OTHER                       ","1","0","02/05/2015","60","12/07/2014"," LO   ","0","1","1"," No     ","06/12/2015","05/29/2017","0","0"
"8024","475","583","      ","583-03-00001-L47","-L47","GOVERNMENT INSPECTION       ","1","0","03/15/2016","60","01/15/2016"," LO   ","0","1","1"," No     ","06/07/2013","05/29/2017","0","0"
"8024","475","583","      ","583-03-00001-S15","-S00","BRACKET, TOW WINCH, SHOCK QU","1","0","10/15/2014","123","06/14/2014"," EA   ","0","1","1"," No     ","05/11/2017","05/29/2017","0","0"
"8043","475","583","      ","583-01-STR01","SRV300-032500000","STORAGE COST, TO FMM BY VEND","1","0","10/15/2014","123","06/14/2014"," EA   ","0","1","1"," No     ","05/13/2016","05/29/2017","0","0"
"8043","475","583","      ","583-01-00002-810","232700-000000013","PLACARD, OPERATING INSTRUCTI","1","0","04/08/2016","123","12/07/2015"," SE   ","0","1","1"," No     ","06/02/2015","05/29/2017","0","0"
"8043","475","583","      ","583-01-00002-810","232700-000000013","PLACARD, OPERATING INSTRUCTI","1","0","04/08/2016","123","12/07/2015"," SE   ","0","1","1"," No     ","06/02/2015","05/29/2017","0","0"
"8043","475","583","      ","583-01-00002-811","232700-000000011","PLACARD, LUBRICATION/GAS FIL","1","0","04/08/2016","123","12/07/2015"," SE   ","0","1","1"," No     ","06/02/2015","05/29/2017","0","0"
"8043","475","583","      ","583-01-00002-815","232700-000000012","BATTERY, UPS DAVIT ELECTRIC ","1","0","03/08/2016","30","02/07/2016"," EA   ","0","1","1"," No     ","08/18/2015","05/29/2017","0","0"
"8043","475","583","      ","583-01-00002-L10","-L10","LIST, SHIP LOOSE PARTS      ","1","0","04/08/2016","60","02/08/2016"," EA   ","0","1","1"," No     ","06/07/2013","05/29/2017","0","0"
"8043","475","583","      ","583-03-00001-L34","-L34","PROVISIONING TECH DOC.      ","1","0","03/15/2016","60","01/15/2016"," LO   ","0","1","1"," No     ","06/07/2013","05/29/2017","0","0"
"8043","475","583","      ","583-03-00001-L41","-L41","LIST OF RECOMMENDED SPARE PA","1","0","03/15/2016","60","01/15/2016"," LO   ","0","1","1"," No     ","06/07/2013","05/29/2017","0","0"
"8045","475","583","      ","583-03-00017","702000-000000002","HOOK, QUICK RELEASE, SEA CAT","1","0","10/26/2015","30","09/26/2015"," EA   ","0","1","1"," No     ","11/12/2015","05/29/2017","0","0"
"8043","475","588","      ","588-01-00003-848","232800-000000078","CAPSCREW, HEX HD, P/N 001078","1","1","03/16/2016","30","02/15/2016"," EA   ","0","0","1"," No     ","04/22/2014","05/29/2017","0","0"
"8044","475","593","      ","593-02-17D08","503000-000000025","GAGE ASSEMBLY, DIFFERENTIAL ","1","0","10/26/2015","60","08/27/2015"," EA   ","0","1","1"," No     ","09/18/2013","05/29/2017","1625.78","1625.78"
"8044","475","593","      ","593-01-E0001-L11","-L11","CERTIFICATES, REGULATORY BOD","1","0","11/19/2015","60","09/20/2015"," LO   ","0","1","1"," No     ","06/18/2013","05/29/2017","0","0"
"8044","475","593","      ","593-01-E0001-L31","-L31","CERTIFICATE, CALIBRATABLE   ","1","0","11/19/2015","60","09/20/2015"," EA   ","0","1","1"," No     ","03/14/2016","05/29/2017","0","0"
"8044","475","593","      ","593-01-E0001-L50","-L50","CERTIFICATES, CONSTRUCTION  ","1","0","11/19/2015","60","09/20/2015"," LO   ","0","1","1"," No     ","02/17/2014","05/29/2017","0","0"
"8044","475","593","      ","593-02-06V06-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","1","10/15/2014","60","08/16/2014"," EA   ","0","0","1"," No     ","02/26/2016","05/29/2017","0","0"
"8044","475","593","      ","593-02-06V06-L31","-L31","CERTIFICATE, CALIBRATABLE   ","1","0","10/15/2014","60","08/16/2014"," EA   ","0","1","1"," No     ","02/26/2016","05/29/2017","0","0"
"8044","475","593","      ","593-02-08SV6-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","1","10/15/2014","60","08/16/2014"," EA   ","0","0","1"," No     ","02/26/2016","05/29/2017","0","0"
"8044","475","593","      ","593-02-08SV6-L31","-L31","CERTIFICATE, CALIBRATABLE   ","1","0","10/15/2014","60","08/16/2014"," EA   ","0","1","1"," No     ","02/26/2016","05/29/2017","0","0"
"8044","475","593","      ","593-02-E0001-L31","-L31","CERTIFICATE, CALIBRATABLE   ","1","0","10/15/2014","60","08/16/2014"," EA   ","0","1","1"," No     ","03/14/2016","05/29/2017","0","0"
"8044","475","593","      ","593-02-E0002-L31","-L31","CERTIFICATE, CALIBRATABLE   ","1","1","12/22/2014","60","10/23/2014"," EA   ","0","0","1"," No     ","03/14/2016","05/29/2017","0","0"
"8044","475","593","      ","593-02-E0003-L31","-L31","CERTIFICATE, CALIBRATABLE   ","1","1","11/11/2015","60","09/12/2015"," EA   ","0","0","1"," No     ","06/12/2015","05/29/2017","0","0"
"8044","475","593","      ","593-02-E0003-L68","-L68","CERTIFICATES, VENDOR WELDING","1","1","11/11/2015","123","07/11/2015"," LO   ","0","0","1"," No     ","06/12/2015","05/29/2017","0","0"
"8044","475","593","      ","593-02-V0002-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","1","02/26/2015","60","12/28/2014"," EA   ","0","0","1"," No     ","05/03/2016","05/29/2017","0","0"
"8048","475","593","      ","593-02-V0694","523213130431-002","VALVE, SWING CHECK, 1/2"" IPS","25","1","12/08/2014","130","07/31/2014"," EA   ","0","0","1"," No     ","10/25/2013","05/29/2017","125","125"
"8048","475","593","      ","593-02-V0696","523213130431-004","VALVE, SWING CHECK, 1"" IPS, ","32","2","12/08/2014","84","09/15/2014"," EA   ","0","0","2"," No     ","10/25/2013","05/29/2017","185","370"
"8048","475","593","      ","593-01-V0001-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","0","04/09/2015","60","02/08/2015"," EA   ","0","1","1"," No     ","02/17/2014","05/29/2017","0","0"
"8048","475","593","      ","593-01-V0686-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","1","06/22/2015","60","04/23/2015"," EA   ","0","0","1"," No     ","02/17/2014","05/29/2017","0","0"
"8019","475","602","      ","602-02-00011","790300-000000003","SHIP DATA PLAQUE, 467W X 305","1","0","11/26/2014","14","11/12/2014"," EA   ","0","1","1"," No     ","09/30/2015","05/29/2017","0","0"
"8019","475","602","      ","602-02-00012","790300-000000002","SHIP DATA PLAQUE, 406W X 230","1","0","04/15/2015","14","04/01/2015"," EA   ","0","1","1"," No     ","09/30/2015","05/29/2017","0","0"
"8036","475","602","      ","602-01-00029","790300-000000001","HOLDER, LABEL, 4 X 6-1/16, A","2","0","10/26/2015","180","04/29/2015"," EA   ","0","1","1"," No     ","01/14/2016","05/29/2017","4.1","4.1"
"8045","475","602","      ","602-01-00001","741613-000000002","CARD HOLDER, TYPE ""A"" CARD H","237","237","10/15/2014","123","06/14/2014"," EA   ","24","0","213"," No     ","04/06/2016","05/29/2017","81.9","17444.7"
"8022","475","604","      ","604-01-00008","727602000500-001","PADLOCK, ABLOY PL655, 3/8"" D","2","2","10/15/2014","123","06/14/2014"," EA   ","0","0","2"," No     ","05/01/2017","05/29/2017","192.85","385.7"
"8022","475","604","      ","604-01-00033","728902-000000001","DEADBOLT, SSTL, 2-3/4"", SING","1","0","04/01/2015","14","03/18/2015"," EA   ","0","1","1"," No     ","01/18/2017","05/29/2017","0","0"
"8024","475","604","      ","604-01-00003","727600-000000003","PADLOCK, HIGH SECURITY, SHRO","24","24","10/15/2014","123","06/14/2014"," EA   ","0","0","24"," No     ","09/24/2014","05/29/2017","0","0"
"8021","475","610","      ","610-00-00001","SRV525-032200002","SRVC, FIRE EXTINGUISHERS, FI","1","1","10/15/2014","123","06/14/2014"," LO   ","0","0","1"," No     ","08/11/2016","05/29/2017","0","0"
"8024","475","610","      ","610-01-00001","760103-000000001","FIRE EXTINGUISHER, C02, PORT","2","2","10/15/2014","56","08/20/2014"," EA   ","0","0","2"," No     ","07/06/2016","05/29/2017","0","0"
"8024","475","610","      ","610-01-00003","760103-000000003","FIRE EXTINGUISHER, DCHEM (PK","3","3","10/15/2014","56","08/20/2014"," EA   ","0","0","3"," No     ","05/11/2014","05/29/2017","0","0"
"8024","475","610","      ","610-01-00007","760103-000000007","FIRE EXTINGUISHER, AFFF, POR","13","13","10/15/2014","56","08/20/2014"," EA   ","8","0","5"," No     ","05/11/2014","05/29/2017","291.65","1458.25"
"8043","475","610","      ","610-01-0001A","760107-000000001","EXTENSION, 5'-0"" LG, FOR C02","2","2","10/15/2014","123","06/14/2014"," EA   ","0","0","2"," No     ","10/18/2016","05/29/2017","0","0"
"8044","475","610","      ","610-01-00007-800","760103-000000008","BRACKET,AFFF(2.5 GAL),PORTAB","13","5","10/15/2014","123","06/14/2014"," EA   ","5","0","3"," No     ","05/11/2014","05/29/2017","72.5","217.5"
"8045","475","610","      ","610-01-00001-800","760103-000000002","BRACKET, CO2 (15LB), PORTABL","2","2","10/15/2014","123","06/14/2014"," EA   ","0","0","2"," No     ","07/06/2016","05/29/2017","0","0"
"8019","475","612","      ","612-02-0S6BA","180201-000000002","SUB ASSEMBLY S6BA HINGE BRAC","48","0","05/26/2015","123","01/23/2015"," EA   ","0","48","48"," No     ","12/06/2013","05/29/2017","0","0"
"8019","475","612","      ","612-02-0S6FA","180201-000000004","SUB ASSEMBLY S6FA HINGE BRAC","12","-4","05/26/2015","123","01/23/2015"," EA   ","0","16","12"," No     ","12/06/2013","05/29/2017","0","0"
"8019","475","612","      ","612-02-0S6HA","180200-000000001","SUB ASSEMBLY S6HA WIRE PENDA","65","2","10/15/2014","123","06/14/2014"," EA   ","1","0","1"," No     ","12/06/2013","05/29/2017","0","0"
"8019","475","612","      ","612-02-0S6KA","724315450100-001","SUB ASSY S6KA BRACKET       ","4","4","08/26/2015","14","08/12/2015"," EA   ","0","0","4"," No     ","07/05/2016","05/29/2017","0","0"
"8019","475","612","      ","612-02-90001-L06","-L06","REPORT, IN-PLANT TEST       ","1","0","05/26/2015","60","03/27/2015"," LO   ","0","1","1"," No     ","02/11/2015","05/29/2017","0","0"
"8019","475","612","      ","612-02-90002-L06","-L06","REPORT, IN-PLANT TEST       ","1","0","05/26/2015","60","03/27/2015"," LO   ","0","1","1"," No     ","02/12/2015","05/29/2017","0","0"
"8019","475","612","      ","612-02-90002-L06","-L06","REPORT, IN-PLANT TEST       ","1","0","05/26/2015","60","03/27/2015"," LO   ","0","1","1"," No     ","02/12/2015","05/29/2017","0","0"
"8022","475","612","      ","612-01-00999","SRV521-030600006","SERVICES FOR SESCO TO COME I","1","0","08/18/2016","123","04/17/2016"," EA   ","0","1","1"," No     ","06/12/2015","05/29/2017","0","0"
"8044","475","612","      ","612-01-00306","500817162205-007","PIPE, 2"" IPS, CRES, TYPE 316","160","160","10/15/2014","30","09/15/2014"," LF   ","0","0","160"," No     ","12/06/2013","05/29/2017","13.93","2228.8"
"8045","475","612","      ","612-01-00016","702313-000000001","TURNBUCKLE ASSEMBLY, ELECTRO","165","0","10/15/2014","91","07/16/2014"," EA   ","0","10","10"," No     ","12/06/2013","05/29/2017","141.82","1418.2"
"8045","475","612","      ","612-01-00017","714200420000-545","CLEVIS ASSY, ELECTROLINE PAR","165","10","10/15/2014","60","08/16/2014"," EA   ","0","0","10"," No     ","12/06/2013","05/29/2017","83.21","832.1"
"8045","475","612","      ","612-02-00026","717330780062-554","SPRING PIN, 3/16""           ","64","0","06/07/2015","14","05/24/2015"," EA   ","0","64","64"," No     ","04/30/2014","05/29/2017","0","0"
"8028","475","613","      ","613-01-00079","360015000000-001","COVER, HERCULITE, DYNALEC PH","2","2","10/15/2014","56","08/20/2014"," EA   ","0","0","2"," No     ","05/19/2017","05/29/2017","0","0"
"8044","475","613","      ","613-01-00022-801","701500-000000011","CERT OF INSPECTION (MILL TES","1","1","10/15/2014","123","06/14/2014"," EA   ","0","0","1"," No     ","12/15/2015","05/29/2017","0","0"
"8020","475","622","      ","622-01-0021A","651127-000000002","GRATING, 1"" X 3/16"",  ALUMIN","354","3","07/22/2015","120","03/24/2015"," SF   ","0","21","24"," No     ","05/11/2015","05/29/2017","12.4","297.6"
"8019","475","623","      ","623-05-00S1S","718007910000-571","LADDER SHIELD, NO. 1        ","1","0","10/15/2014","123","06/14/2014"," EA   ","0","1","1"," No     ","02/04/2016","05/29/2017","0","0"
"8019","475","623","      ","623-05-00S4S","718022910000-572","LADDER SHIELD, NO. 4        ","1","0","10/15/2014","123","06/14/2014"," EA   ","0","1","1"," No     ","02/04/2016","05/29/2017","0","0"
"8019","475","623","      ","623-05-00S6S","718022910000-573","LADDER SHIELD, NO. 7        ","1","0","10/15/2014","123","06/14/2014"," EA   ","0","1","1"," No     ","02/04/2016","05/29/2017","0","0"
"8019","475","623","      ","623-05-0S10S","718022910000-575","LADDER SHIELD, NO. 11       ","1","0","10/15/2014","123","06/14/2014"," EA   ","0","1","1"," No     ","02/04/2016","05/29/2017","0","0"
"8019","475","623","      ","623-07-000S4-800","691600-000000001","#S4 LADDER PAD, QTY 18      ","1","1","05/11/2015","123","01/08/2015"," EA   ","0","0","1"," No     ","12/06/2013","05/29/2017","0","0"
"8019","475","623","      ","623-07-000S4-801","690300-000000078","ESC TRNK LADDER #S4 INDIV RU","18","18","05/11/2015","123","01/08/2015"," EA   ","0","0","18"," No     ","03/23/2015","05/29/2017","0","0"
"8022","475","624","      ","624-01-00022","610300-000000017","DOOR, JOINER, MODULAR       ","1","1","10/15/2014","56","08/20/2014"," EA   ","0","0","1"," No     ","04/29/2014","05/29/2017","0","0"
"8022","475","624","      ","624-01-00023","610300-000000018","DOOR, JOINER, MODULAR       ","1","1","10/15/2014","56","08/20/2014"," EA   ","0","0","1"," No     ","04/29/2014","05/29/2017","0","0"
"8022","475","624","      ","624-01-00024","610300-000000019","DOOR, JOINER, MODULAR       ","1","1","10/15/2014","56","08/20/2014"," EA   ","0","0","1"," No     ","04/29/2014","05/29/2017","0","0"
"8022","475","624","      ","624-01-00025","610300-000000020","DOOR, JOINER, MODULAR       ","1","1","10/15/2014","56","08/20/2014"," EA   ","0","0","1"," No     ","04/29/2014","05/29/2017","0","0"
"8022","475","624","      ","624-01-00026","610300-000000021","DOOR, JOINER, MODULAR       ","1","1","10/15/2014","56","08/20/2014"," EA   ","0","0","1"," No     ","04/29/2014","05/29/2017","0","0"
"8022","475","624","      ","624-01-00027","610300-000000022","DOOR, JOINER, MODULAR       ","1","1","10/15/2014","56","08/20/2014"," EA   ","0","0","1"," No     ","04/29/2014","05/29/2017","0","0"
"8022","475","624","      ","624-01-00029","610300-000000023","DOOR, JOINER, MODULAR       ","1","1","10/15/2014","56","08/20/2014"," EA   ","0","0","1"," No     ","04/29/2014","05/29/2017","0","0"
"8022","475","624","      ","624-01-00030","610300-000000024","DOOR, JOINER, MODULAR       ","1","1","10/15/2014","56","08/20/2014"," EA   ","0","0","1"," No     ","04/29/2014","05/29/2017","0","0"
"8022","475","624","      ","624-01-00055","610300-000000025","DOOR, JOINER, MODULAR       ","1","1","10/15/2014","56","08/20/2014"," EA   ","0","0","1"," No     ","04/29/2014","05/29/2017","0","0"
"8022","475","624","      ","624-01-00056","610300-000000026","DOOR, JOINER, MODULAR       ","1","1","10/15/2014","56","08/20/2014"," EA   ","0","0","1"," No     ","04/29/2014","05/29/2017","0","0"
"8022","475","624","      ","624-01-00057","610300-000000027","DOOR, JOINER, COUNTER BALANC","1","1","10/15/2014","56","08/20/2014"," EA   ","0","0","1"," No     ","04/29/2014","05/29/2017","0","0"
"8022","475","624","      ","624-01-00072","610328-000000001","DOOR, JOINER, MODULAR, IAW P","1","1","10/15/2014","112","06/25/2014"," EA   ","0","0","1"," No     ","04/12/2016","05/29/2017","0","0"
"8044","475","625","      ","625-01-00001-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","1","11/04/2015","60","09/05/2015"," EA   ","0","0","1"," No     ","05/08/2013","05/29/2017","0","0"
"8044","475","625","      ","625-01-00002-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","0","01/20/2016","60","11/21/2015"," EA   ","0","1","1"," No     ","05/08/2013","05/29/2017","0","0"
"8044","475","625","      ","625-01-00015-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","1","11/04/2015","60","09/05/2015"," EA   ","0","0","1"," No     ","12/09/2013","05/29/2017","0","0"
"8044","475","625","      ","625-01-00031-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","1","11/04/2015","60","09/05/2015"," EA   ","0","0","1"," No     ","12/09/2013","05/29/2017","0","0"
"8044","475","625","      ","625-01-00032-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","0","01/20/2016","60","11/21/2015"," EA   ","0","1","1"," No     ","12/09/2013","05/29/2017","0","0"
"8044","475","625","      ","625-01-00033-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","1","11/04/2015","60","09/05/2015"," EA   ","0","0","1"," No     ","12/09/2013","05/29/2017","0","0"
"8044","475","625","      ","625-01-0005P-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","1","11/04/2015","60","09/05/2015"," EA   ","0","0","1"," No     ","05/08/2013","05/29/2017","0","0"
"8044","475","625","      ","625-01-0005S-L26","-L26","CERTIFICATE, IDENTICALITY   ","1","1","11/04/2015","60","09/05/2015"," EA   ","0","0","1"," No     ","05/08/2013","05/29/2017","0","0"
"8036","475","630","      ","630-02-00010","632429584139-001","SEALANT, POLYSULFIDE, CHROM-","6","6","10/15/2014","35","09/10/2014"," KT   ","0","0","6"," No     ","04/13/2016","05/29/2017","0","0"
"8036","475","630","      ","630-02-00012","630100000027-001","PAINT, PRIMER               ","1","1","10/15/2014","35","09/10/2014"," GL   ","0","0","1"," No     ","08/17/2016","05/29/2017","0","0"
"8036","475","630","      ","630-02-00013","630115070004-001","PAINT, EPOXY POLYAMIDE, PRIM","1","1","10/15/2014","35","09/10/2014"," KT   ","0","0","1"," No     ","08/17/2016","05/29/2017","0","0"
"8036","475","630","      ","630-02-00014","630115070004-002","PAINT, EPOXY-POLYAMIDE, GREE","1","1","10/15/2014","35","09/10/2014"," KT   ","0","0","1"," No     ","09/08/2016","05/29/2017","62.53","62.53"
"8036","475","630","      ","630-02-0012B","630100440027-001","PAINT, ZINC MOLYBDATE, YELLO","1","1","10/15/2014","35","09/10/2014"," GL   ","0","0","1"," No     ","09/02/2016","05/29/2017","114.5","114.5"
"8021","475","631","      ","631-01-0L109","630300000000-028","PAINT, ULTRA HIGH SOLIDS, GR","240","240","10/15/2014","35","09/10/2014"," GL   ","0","0","240"," No     ","02/23/2015","05/29/2017","0","0"
"8021","475","631","      ","631-01-0L110","630300000000-005","PAINT, ULTRA HIGH SOLIDS, BU","320","320","10/15/2014","35","09/10/2014"," GL   ","0","0","320"," No     ","02/23/2015","05/29/2017","0","0"
"8021","475","631","      ","631-01-0L133","630300000000-020","PAINT, ULTRA HIGH SOLIDS, OF","320","320","10/15/2014","35","09/10/2014"," GL   ","0","0","320"," No     ","02/25/2015","05/29/2017","0","0"
"8026","475","631","      ","631-00-V0001","SRV525-032700002","SERVICE, PO FOR CONTRACTING ","1","1","10/15/2014","123","06/14/2014"," EA   ","0","0","1"," No     ","05/11/2014","05/29/2017","0","0"
"8036","475","631","      ","631-01-000L1","630200120323-001","PAINT, ANTI- CORROSION  MIL-","834","334","10/15/2014","35","09/10/2014"," GL   ","0","100","234"," Yes    ","05/20/2014","05/29/2017","34.92","8171.28"
"8036","475","631","      ","631-01-000L2","630200120323-002","PAINT, ANTI- CORROSION  MIL-","420","20","10/15/2014","35","09/10/2014"," GL   ","0","0","20"," Yes    ","05/20/2014","05/29/2017","34.92","698.4"
"8036","475","631","      ","631-01-000L5","630600252700-001","MS-200 LOW V.O.C. ACRYLIC   ","60","40","10/15/2014","60","08/16/2014"," GL   ","0","10","30"," Yes    ","05/20/2014","05/29/2017","80.87","2426.1"
"8036","475","631","      ","631-01-000L9","630100250608-002","PRIMER,NON-SKID,MIL-PRF-2466","300","300","10/15/2014","60","08/16/2014"," GL   ","0","0","300"," Yes    ","05/20/2014","05/29/2017","0","0"
"8036","475","631","      ","631-01-00L16","630100120300-004","DURA PLATE 235, SHERWIN WILL","3492","232","10/15/2014","35","09/10/2014"," GL   ","0","0","232"," Yes    ","05/20/2014","05/29/2017","46.51","10790.32"
"8036","475","631","      ","631-01-00L18","630600480300-001","PAINT,SHERWIN-WILLIAMS POLYS","20","20","10/15/2014","35","09/10/2014"," GL   ","0","5","15"," Yes    ","05/20/2014","05/29/2017","139.71","2095.65"
"8036","475","631","      ","631-01-00L19","630600480300-002","PAINT,SHERWIN-WILLIAMS POLYS","12","7","10/15/2014","60","08/16/2014"," GL   ","0","5","2"," Yes    ","05/20/2014","05/29/2017","139.71","279.42"
"8036","475","631","      ","631-01-00L20","630600480300-003","PAINT,SHERWIN-WILLIAMS POLYS","20","15","10/15/2014","60","08/16/2014"," GL   ","0","10","5"," Yes    ","05/20/2014","05/29/2017","139.71","698.55"
"8036","475","631","      ","631-01-00L26","630600200000-001","ANTI CONDENSATION TEMPCOAT 1","70","35","10/15/2014","35","09/10/2014"," GL   ","0","5","30"," Yes    ","05/20/2014","05/29/2017","52.99","1589.7"
"8036","475","631","      ","631-01-00L28","630600121900-001","FAST CLAD ER EPOXY,BRUSH GRA","959","959","10/15/2014","35","09/10/2014"," KT   ","0","0","959"," Yes    ","05/20/2014","05/29/2017","77.41","74236.19"
